Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS03 - Coba,Chrome 126.0.0.0,,,27-06-2024 15:47:01,27-06-2024 15:48:27,1m - 26.117s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP01 - Open Browser,Chrome 126.0.0.0,,,27-06-2024 15:47:01,27-06-2024 15:47:06,4.818s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,27-06-2024 15:47:02,27-06-2024 15:47:03,1.524s,PASSED
maximizeWindow(STOP_ON_FAILURE),Chrome 126.0.0.0,,,27-06-2024 15:47:03,27-06-2024 15:47:03,0.080s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,27-06-2024 15:47:03,27-06-2024 15:47:06,2.924s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP02 - Login,Chrome 126.0.0.0,,,27-06-2024 15:47:06,27-06-2024 15:48:23,1m - 16.389s,PASSED
"click(findTestObject(""Login page/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,27-06-2024 15:47:06,27-06-2024 15:47:07,1.038s,PASSED
"setText(findTestObject(""Login page/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,27-06-2024 15:47:07,27-06-2024 15:48:15,1m - 8.034s,PASSED
"setText(findTestObject(""Login page/Page_CURA Healthcare Service/input_Password_password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,27-06-2024 15:48:15,27-06-2024 15:48:19,3.979s,PASSED
"click(findTestObject(""Login page/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,27-06-2024 15:48:19,27-06-2024 15:48:23,3.143s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP03 - Logout,Chrome 126.0.0.0,,,27-06-2024 15:48:23,27-06-2024 15:48:27,4.721s,PASSED
"click(findTestObject(""History check/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,27-06-2024 15:48:23,27-06-2024 15:48:24,1.777s,PASSED
"click(findTestObject(""Log out/Page_CURA Healthcare Service/a_Logout""))",Chrome 126.0.0.0,,,27-06-2024 15:48:24,27-06-2024 15:48:27,2.671s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,27-06-2024 15:48:27,27-06-2024 15:48:27,0.212s,PASSED
