Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS03 - Logout variation,Chrome 126.0.0.0,,,29-06-2024 15:15:26,29-06-2024 15:16:47,1m - 20.786s,FAILED
,,,,,,,
Test Cases/Test Case Properties/TCP01 - Open browser,Chrome 126.0.0.0,,,29-06-2024 15:15:26,29-06-2024 15:15:35,8.254s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,29-06-2024 15:15:27,29-06-2024 15:15:29,1.649s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,29-06-2024 15:15:29,29-06-2024 15:15:35,6.140s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP02 - Login,Chrome 126.0.0.0,,,29-06-2024 15:15:35,29-06-2024 15:16:42,1m - 6.890s,PASSED
"click(findTestObject(""Login page/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 15:15:35,29-06-2024 15:15:36,0.972s,PASSED
"verifyElementText(findTestObject(""Login menu check/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,29-06-2024 15:15:36,29-06-2024 15:15:36,0.367s,PASSED
"setText(findTestObject(""Login page/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,29-06-2024 15:15:36,29-06-2024 15:16:39,1m - 3.107s,PASSED
"setText(findTestObject(""Login page/Page_CURA Healthcare Service/input_Password_password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,29-06-2024 15:16:39,29-06-2024 15:16:40,0.755s,PASSED
"click(findTestObject(""Login page/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 15:16:40,29-06-2024 15:16:42,1.515s,PASSED
,,,,,,,
Test Cases/TC13 - Logout via profile menu,Chrome 126.0.0.0,,,29-06-2024 15:16:46,29-06-2024 15:16:47,1.033s,FAILED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,29-06-2024 15:16:46,29-06-2024 15:16:46,0.312s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Profile""))",Chrome 126.0.0.0,,,29-06-2024 15:16:46,29-06-2024 15:16:47,0.312s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Logout""))",Chrome 126.0.0.0,,,29-06-2024 15:16:47,29-06-2024 15:16:47,0.380s,FAILED
