Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS11 - Hongkong appointment using data driven,Chrome 126.0.0.0,,,04-07-2024 10:37:52,04-07-2024 10:38:35,43.464s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP01 - Open browser,Chrome 126.0.0.0,,,04-07-2024 10:37:52,04-07-2024 10:37:56,4.689s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 10:37:52,04-07-2024 10:37:54,1.647s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,04-07-2024 10:37:54,04-07-2024 10:37:56,2.842s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP02 - Login,Chrome 126.0.0.0,,,04-07-2024 10:37:56,04-07-2024 10:38:01,4.163s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 10:37:57,04-07-2024 10:37:58,1.065s,PASSED
"verifyElementPresent(findTestObject(""2. CURA Test Object (Verify parameter)/Login Text""), 0)",Chrome 126.0.0.0,,,04-07-2024 10:37:58,04-07-2024 10:37:58,0.007s,NOT_RUN
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), ""John Doe"")",Chrome 126.0.0.0,,,04-07-2024 10:37:58,04-07-2024 10:37:59,1.006s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,04-07-2024 10:37:59,04-07-2024 10:38:00,0.902s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,04-07-2024 10:38:00,04-07-2024 10:38:01,1.015s,PASSED
,,,,,,,
Test Cases/TC19 - Hongkong Appointment using data driven,Chrome 126.0.0.0,,,04-07-2024 10:38:01,04-07-2024 10:38:09,7.964s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facility, true)",Chrome 126.0.0.0,,,04-07-2024 10:38:01,04-07-2024 10:38:02,1.136s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,04-07-2024 10:38:02,04-07-2024 10:38:02,0.377s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/None""))",Chrome 126.0.0.0,,,04-07-2024 10:38:02,04-07-2024 10:38:03,0.417s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Chrome 126.0.0.0,,,04-07-2024 10:38:03,04-07-2024 10:38:04,0.763s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitdate)",Chrome 126.0.0.0,,,04-07-2024 10:38:04,04-07-2024 10:38:05,1.581s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), comment)",Chrome 126.0.0.0,,,04-07-2024 10:38:05,04-07-2024 10:38:06,0.886s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,04-07-2024 10:38:06,04-07-2024 10:38:07,0.817s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,04-07-2024 10:38:07,04-07-2024 10:38:08,0.625s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Chrome 126.0.0.0,,,04-07-2024 10:38:08,04-07-2024 10:38:08,0.847s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 10:38:08,04-07-2024 10:38:09,0.382s,PASSED
,,,,,,,
Test Cases/TC19 - Hongkong Appointment using data driven,Chrome 126.0.0.0,,,04-07-2024 10:38:09,04-07-2024 10:38:17,7.850s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facility, true)",Chrome 126.0.0.0,,,04-07-2024 10:38:09,04-07-2024 10:38:10,1.271s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,04-07-2024 10:38:10,04-07-2024 10:38:10,0.317s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/None""))",Chrome 126.0.0.0,,,04-07-2024 10:38:10,04-07-2024 10:38:11,0.344s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Chrome 126.0.0.0,,,04-07-2024 10:38:11,04-07-2024 10:38:12,0.666s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitdate)",Chrome 126.0.0.0,,,04-07-2024 10:38:12,04-07-2024 10:38:13,1.448s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), comment)",Chrome 126.0.0.0,,,04-07-2024 10:38:13,04-07-2024 10:38:14,1.043s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,04-07-2024 10:38:14,04-07-2024 10:38:15,0.788s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,04-07-2024 10:38:15,04-07-2024 10:38:15,0.614s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Chrome 126.0.0.0,,,04-07-2024 10:38:15,04-07-2024 10:38:16,0.882s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 10:38:16,04-07-2024 10:38:17,0.384s,PASSED
,,,,,,,
Test Cases/TC19 - Hongkong Appointment using data driven,Chrome 126.0.0.0,,,04-07-2024 10:38:17,04-07-2024 10:38:25,8.043s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facility, true)",Chrome 126.0.0.0,,,04-07-2024 10:38:17,04-07-2024 10:38:18,1.309s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,04-07-2024 10:38:18,04-07-2024 10:38:18,0.383s,PASSED
