Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS10 - Seoul appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 17:59:28,03-07-2024 18:00:09,40.688s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP01 - Open browser,Chrome 126.0.0.0,,,03-07-2024 17:59:28,03-07-2024 17:59:32,4.181s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,03-07-2024 17:59:28,03-07-2024 17:59:29,1.316s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,03-07-2024 17:59:29,03-07-2024 17:59:32,2.681s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP02 - Login,Chrome 126.0.0.0,,,03-07-2024 17:59:32,03-07-2024 17:59:35,3.283s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,03-07-2024 17:59:32,03-07-2024 17:59:33,0.682s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Login Text""), ""Login"")",Chrome 126.0.0.0,,,03-07-2024 17:59:33,03-07-2024 17:59:33,0.504s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), ""John Doe"")",Chrome 126.0.0.0,,,03-07-2024 17:59:33,03-07-2024 17:59:34,0.604s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,03-07-2024 17:59:34,03-07-2024 17:59:35,0.591s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,03-07-2024 17:59:35,03-07-2024 17:59:35,0.816s,PASSED
,,,,,,,
Test Cases/TC18 - Seoul Appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 17:59:36,03-07-2024 17:59:42,6.099s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",Chrome 126.0.0.0,,,03-07-2024 17:59:36,03-07-2024 17:59:36,0.874s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,03-07-2024 17:59:36,03-07-2024 17:59:37,0.291s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Medicaid""))",Chrome 126.0.0.0,,,03-07-2024 17:59:37,03-07-2024 17:59:37,0.296s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Chrome 126.0.0.0,,,03-07-2024 17:59:37,03-07-2024 17:59:38,0.555s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitDateBook)",Chrome 126.0.0.0,,,03-07-2024 17:59:38,03-07-2024 17:59:39,1.290s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), commentBook)",Chrome 126.0.0.0,,,03-07-2024 17:59:39,03-07-2024 17:59:40,0.804s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,03-07-2024 17:59:40,03-07-2024 17:59:40,0.546s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,03-07-2024 17:59:40,03-07-2024 17:59:41,0.493s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Chrome 126.0.0.0,,,03-07-2024 17:59:41,03-07-2024 17:59:41,0.571s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,03-07-2024 17:59:41,03-07-2024 17:59:42,0.285s,PASSED
,,,,,,,
Test Cases/TC18 - Seoul Appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 17:59:42,03-07-2024 17:59:48,6.083s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",Chrome 126.0.0.0,,,03-07-2024 17:59:42,03-07-2024 17:59:43,1.247s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,03-07-2024 17:59:43,03-07-2024 17:59:43,0.278s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Medicaid""))",Chrome 126.0.0.0,,,03-07-2024 17:59:43,03-07-2024 17:59:43,0.273s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Chrome 126.0.0.0,,,03-07-2024 17:59:43,03-07-2024 17:59:44,0.529s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitDateBook)",Chrome 126.0.0.0,,,03-07-2024 17:59:44,03-07-2024 17:59:45,1.278s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), commentBook)",Chrome 126.0.0.0,,,03-07-2024 17:59:45,03-07-2024 17:59:46,0.799s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,03-07-2024 17:59:46,03-07-2024 17:59:47,0.533s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,03-07-2024 17:59:47,03-07-2024 17:59:47,0.285s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Chrome 126.0.0.0,,,03-07-2024 17:59:47,03-07-2024 17:59:47,0.563s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,03-07-2024 17:59:47,03-07-2024 17:59:48,0.285s,PASSED
,,,,,,,
Test Cases/TC18 - Seoul Appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 17:59:48,03-07-2024 17:59:54,6.288s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",Chrome 126.0.0.0,,,03-07-2024 17:59:48,03-07-2024 17:59:49,1.243s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,03-07-2024 17:59:49,03-07-2024 17:59:49,0.268s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Medicaid""))",Chrome 126.0.0.0,,,03-07-2024 17:59:49,03-07-2024 17:59:50,0.289s,PASSED
