Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS12 - Hongkong appointment using data driven,Chrome 126.0.0.0,,,02-07-2024 17:37:29,02-07-2024 17:38:13,44.117s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP01 - Open browser,Chrome 126.0.0.0,,,02-07-2024 17:37:29,02-07-2024 17:37:33,4.069s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,02-07-2024 17:37:30,02-07-2024 17:37:32,2.023s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,02-07-2024 17:37:32,02-07-2024 17:37:33,1.719s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP02 - Login,Chrome 126.0.0.0,,,02-07-2024 17:37:33,02-07-2024 17:37:39,5.778s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,02-07-2024 17:37:34,02-07-2024 17:37:36,2.493s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Login Text""), ""Login"")",Chrome 126.0.0.0,,,02-07-2024 17:37:36,02-07-2024 17:37:36,0.474s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), ""John Doe"")",Chrome 126.0.0.0,,,02-07-2024 17:37:36,02-07-2024 17:37:37,0.890s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,02-07-2024 17:37:37,02-07-2024 17:37:38,0.806s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,02-07-2024 17:37:38,02-07-2024 17:37:39,0.979s,PASSED
,,,,,,,
Test Cases/TC20 - Hongkong Appointment using data driven,Chrome 126.0.0.0,,,02-07-2024 17:37:39,02-07-2024 17:37:47,7.504s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",Chrome 126.0.0.0,,,02-07-2024 17:37:39,02-07-2024 17:37:41,1.147s,PASSED
