Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
DTS01 - Login using data driven,,,,04-07-2024 10:57:24,04-07-2024 10:57:25,1.526s,FAILED
,,,,,,,
Test Cases/TC17 - Login using data driven,,,Data driven,04-07-2024 10:57:24,04-07-2024 10:57:25,0.686s,FAILED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",,,,04-07-2024 10:57:24,04-07-2024 10:57:25,0.302s,FAILED
,,,,,,,
Test Cases/TC18 - Seoul Appointment using data driven,,,Data driven,04-07-2024 10:57:25,04-07-2024 10:57:25,0.174s,FAILED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",,,,04-07-2024 10:57:25,04-07-2024 10:57:25,0.059s,FAILED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",,,,04-07-2024 10:57:25,04-07-2024 10:57:25,0.023s,FAILED
,,,,,,,
Test Cases/TC18 - Seoul Appointment using data driven,,,Data driven,04-07-2024 10:57:25,04-07-2024 10:57:25,0.088s,FAILED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",,,,04-07-2024 10:57:25,04-07-2024 10:57:25,0.027s,FAILED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",,,,04-07-2024 10:57:25,04-07-2024 10:57:25,0.032s,FAILED
,,,,,,,
Test Cases/TC18 - Seoul Appointment using data driven,,,Data driven,04-07-2024 10:57:25,04-07-2024 10:57:25,0.070s,FAILED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",,,,04-07-2024 10:57:25,04-07-2024 10:57:25,0.019s,FAILED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",,,,04-07-2024 10:57:25,04-07-2024 10:57:25,0.025s,FAILED
,,,,,,,
Test Cases/TC18 - Seoul Appointment using data driven,,,Data driven,04-07-2024 10:57:25,04-07-2024 10:57:25,0.062s,FAILED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",,,,04-07-2024 10:57:25,04-07-2024 10:57:25,0.020s,FAILED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",,,,04-07-2024 10:57:25,04-07-2024 10:57:25,0.026s,FAILED
,,,,,,,
Test Cases/TC19 - Hongkong Appointment using data driven,,,Data driven,04-07-2024 10:57:25,04-07-2024 10:57:25,0.093s,FAILED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facility, true)",,,,04-07-2024 10:57:25,04-07-2024 10:57:25,0.029s,FAILED
,,,,,,,
Test Cases/TC20 - Tokyo appointment using data driven,,,Data driven,04-07-2024 10:57:25,04-07-2024 10:57:25,0.073s,FAILED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facility, true)",,,,04-07-2024 10:57:25,04-07-2024 10:57:25,0.019s,FAILED
