Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS10 - Seoul appointment using data driven,TestCloud - Windows - Chrome 124.0.0.0,Data driven test,,05-07-2024 09:28:16,05-07-2024 09:34:28,6m - 11.826s,PASSED
,,,,,,,
Test Cases/Properties/TCP01 - Open browser,TestCloud - Windows - Chrome 124.0.0.0,,Helper,05-07-2024 09:28:16,05-07-2024 09:29:12,56.393s,PASSED
"openBrowser("""")",TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:28:16,05-07-2024 09:28:59,42.970s,PASSED
navigateToUrl(URL),TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:28:59,05-07-2024 09:29:12,13.000s,PASSED
,,,,,,,
Test Cases/Properties/TCP02 - Login,TestCloud - Windows - Chrome 124.0.0.0,,Helper,05-07-2024 09:29:12,05-07-2024 09:29:40,27.969s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:29:12,05-07-2024 09:29:17,4.971s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Login Text""), ""Login"")",TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:29:17,05-07-2024 09:29:20,3.085s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:29:20,05-07-2024 09:29:28,7.340s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:29:28,05-07-2024 09:29:36,7.786s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:29:36,05-07-2024 09:29:40,4.658s,PASSED
,,,,,,,
Test Cases/TC18 - Seoul Appointment using data driven,TestCloud - Windows - Chrome 124.0.0.0,,Data driven,05-07-2024 09:29:40,05-07-2024 09:30:36,55.163s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:29:40,05-07-2024 09:29:56,15.747s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:29:56,05-07-2024 09:29:59,3.135s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Medicaid""))",TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:29:59,05-07-2024 09:30:03,3.229s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:30:03,05-07-2024 09:30:06,3.371s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitDateBook)",TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:30:06,05-07-2024 09:30:13,7.266s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), commentBook)",TestCloud - Windows - Chrome 124.0.0.0,,,05-07-2024 09:30:13,05-07-2024 09:30:20,7.032s,PASSED
