Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS03 - History Check,Chrome 126.0.0.0,,,28-06-2024 13:54:31,28-06-2024 13:54:51,20.230s,PASSED
,,,,,,,
Test Cases/TC07 - History menu check,Chrome 126.0.0.0,,,28-06-2024 13:54:31,28-06-2024 13:54:49,17.624s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,28-06-2024 13:54:31,28-06-2024 13:54:33,1.785s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,28-06-2024 13:54:33,28-06-2024 13:54:36,2.860s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,28-06-2024 13:54:36,28-06-2024 13:54:37,0.748s,PASSED
"setText(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,28-06-2024 13:54:37,28-06-2024 13:54:38,0.983s,PASSED
"setEncryptedText(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,28-06-2024 13:54:38,28-06-2024 13:54:38,0.481s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:54:38,28-06-2024 13:54:39,0.933s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Hongkong CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,28-06-2024 13:54:39,28-06-2024 13:54:41,1.327s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/input_Apply for hospital readmission_hospit_63901f""))",Chrome 126.0.0.0,,,28-06-2024 13:54:41,28-06-2024 13:54:41,0.409s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/span_Visit Date (Required)_glyphicon glyphi_cada34""))",Chrome 126.0.0.0,,,28-06-2024 13:54:41,28-06-2024 13:54:41,0.383s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/td_28""))",Chrome 126.0.0.0,,,28-06-2024 13:54:41,28-06-2024 13:54:42,0.652s,PASSED
"setText(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/textarea_Comment_comment""), ""Let's meet at 9 AM"")",Chrome 126.0.0.0,,,28-06-2024 13:54:42,28-06-2024 13:54:43,0.912s,PASSED
"click(findTestObject(""Appointment Hongkong/Page_CURA Healthcare Service/button_Book Appointment""))",Chrome 126.0.0.0,,,28-06-2024 13:54:43,28-06-2024 13:54:44,0.591s,PASSED
"verifyElementText(findTestObject(""Appointment Hongkong/Page_CURA Healthcare Service/h2_Appointment Confirmation""), ""Appointment Confirmation"")",Chrome 126.0.0.0,,,28-06-2024 13:54:44,28-06-2024 13:54:44,0.325s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,28-06-2024 13:54:44,28-06-2024 13:54:44,0.341s,PASSED
"click(findTestObject(""Object Repository/History check/Page_CURA Healthcare Service/a_History""))",Chrome 126.0.0.0,,,28-06-2024 13:54:44,28-06-2024 13:54:45,0.727s,PASSED
"takeScreenshotAsCheckpoint(""History Hongkong Appointment"")",Chrome 126.0.0.0,,,28-06-2024 13:54:45,28-06-2024 13:54:46,0.842s,PASSED
