Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS05 - History check,Chrome 126.0.0.0,,,04-07-2024 17:11:52,04-07-2024 17:12:11,19.044s,PASSED
,,,,,,,
Test Cases/TC10 - History menu check,Chrome 126.0.0.0,,Regression,04-07-2024 17:11:52,04-07-2024 17:12:09,17.095s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 17:11:52,04-07-2024 17:11:54,1.455s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,04-07-2024 17:11:54,04-07-2024 17:11:57,2.962s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 17:11:57,04-07-2024 17:11:58,0.974s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), ""John Doe"")",Chrome 126.0.0.0,,,04-07-2024 17:11:58,04-07-2024 17:11:58,0.875s,PASSED
"setEncryptedText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,04-07-2024 17:11:58,04-07-2024 17:11:59,0.619s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,04-07-2024 17:11:59,04-07-2024 17:12:00,0.925s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), ""Hongkong CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,04-07-2024 17:12:00,04-07-2024 17:12:01,1.154s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,04-07-2024 17:12:01,04-07-2024 17:12:02,0.333s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), ""28/06/2024"")",Chrome 126.0.0.0,,,04-07-2024 17:12:02,04-07-2024 17:12:02,0.815s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), ""Let's meet at 9 AM"")",Chrome 126.0.0.0,,,04-07-2024 17:12:02,04-07-2024 17:12:03,0.854s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,04-07-2024 17:12:03,04-07-2024 17:12:04,0.676s,PASSED
"verifyElementText(findTestObject(""4. Appointment Hongkong/Page_CURA Healthcare Service/h2_Appointment Confirmation""), ""Appointment Confirmation"")",Chrome 126.0.0.0,,,04-07-2024 17:12:04,04-07-2024 17:12:04,0.546s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,04-07-2024 17:12:04,04-07-2024 17:12:05,0.338s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/History""))",Chrome 126.0.0.0,,,04-07-2024 17:12:05,04-07-2024 17:12:05,0.642s,PASSED
"takeScreenshotAsCheckpoint(""History Hongkong Appointment"")",Chrome 126.0.0.0,,,04-07-2024 17:12:05,04-07-2024 17:12:06,0.855s,PASSED
"verifyElementText(findTestObject(""Object Repository/8. History check/Page_CURA Healthcare Service/h2_History""), ""History"")",Chrome 126.0.0.0,,,04-07-2024 17:12:06,04-07-2024 17:12:07,0.302s,PASSED
"verifyElementText(findTestObject(""Object Repository/8. History check/Page_CURA Healthcare Service/div_28062024""), ""28/06/2024"")",Chrome 126.0.0.0,,,04-07-2024 17:12:07,04-07-2024 17:12:07,0.320s,PASSED
"verifyElementText(findTestObject(""Object Repository/8. History check/Page_CURA Healthcare Service/p_Hongkong CURA Healthcare Center""), ""Hongkong CURA Healthcare Center"")",Chrome 126.0.0.0,,,04-07-2024 17:12:07,04-07-2024 17:12:07,0.300s,PASSED
"verifyElementText(findTestObject(""Object Repository/8. History check/Page_CURA Healthcare Service/p_Yes""), ""Yes"")",Chrome 126.0.0.0,,,04-07-2024 17:12:07,04-07-2024 17:12:07,0.286s,PASSED
"verifyElementText(findTestObject(""Object Repository/8. History check/Page_CURA Healthcare Service/p_Medicare""), ""Medicare"")",Chrome 126.0.0.0,,,04-07-2024 17:12:07,04-07-2024 17:12:08,0.315s,PASSED
"verifyElementText(findTestObject(""Object Repository/8. History check/Page_CURA Healthcare Service/p_Lets meet at 9 AM""), ""Let's meet at 9 AM"")",Chrome 126.0.0.0,,,04-07-2024 17:12:08,04-07-2024 17:12:08,0.278s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Go to Homepage""))",Chrome 126.0.0.0,,,04-07-2024 17:12:08,04-07-2024 17:12:09,0.634s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/CURA Healthcare Service Label""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,04-07-2024 17:12:09,04-07-2024 17:12:09,0.321s,PASSED
,,,,,,,
Test Cases/Properties/TCP03 - Logout,Chrome 126.0.0.0,,Helper,04-07-2024 17:12:09,04-07-2024 17:12:11,1.826s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Make Appointment Text""), ""Make Appointment"")",Chrome 126.0.0.0,,,04-07-2024 17:12:09,04-07-2024 17:12:09,0.331s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,04-07-2024 17:12:09,04-07-2024 17:12:10,0.312s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Logout""))",Chrome 126.0.0.0,,,04-07-2024 17:12:10,04-07-2024 17:12:11,0.887s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,04-07-2024 17:12:11,04-07-2024 17:12:11,0.231s,PASSED
