Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS03 - Logout variation,Chrome 126.0.0.0,,,29-06-2024 13:30:25,29-06-2024 13:33:09,2m - 43.805s,FAILED
,,,,,,,
Test Cases/Test Case Properties/TCP01 - Open Browser,Chrome 126.0.0.0,,,29-06-2024 13:30:25,29-06-2024 13:30:31,5.314s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,29-06-2024 13:30:26,29-06-2024 13:30:28,2.107s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,29-06-2024 13:30:28,29-06-2024 13:30:31,2.879s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP02 - Login,Chrome 126.0.0.0,,,29-06-2024 13:30:31,29-06-2024 13:31:38,1m - 7.168s,PASSED
"click(findTestObject(""Login page/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 13:30:31,29-06-2024 13:30:32,1.035s,PASSED
"verifyElementText(findTestObject(""Login menu check/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,29-06-2024 13:30:32,29-06-2024 13:30:32,0.376s,PASSED
"setText(findTestObject(""Login page/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,29-06-2024 13:30:32,29-06-2024 13:31:35,1m - 3.154s,PASSED
"setText(findTestObject(""Login page/Page_CURA Healthcare Service/input_Password_password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,29-06-2024 13:31:35,29-06-2024 13:31:36,0.823s,PASSED
"click(findTestObject(""Login page/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 13:31:36,29-06-2024 13:31:38,1.647s,PASSED
,,,,,,,
Test Cases/TC12 - Logout via button toggle,Chrome 126.0.0.0,,,29-06-2024 13:31:38,29-06-2024 13:31:40,1.818s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""), STOP_ON_FAILURE)",Chrome 126.0.0.0,,,29-06-2024 13:31:38,29-06-2024 13:31:38,0.400s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Logout""))",Chrome 126.0.0.0,,,29-06-2024 13:31:38,29-06-2024 13:31:39,1.007s,PASSED
"verifyElementText(findTestObject(""Homepage of CURA/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,29-06-2024 13:31:39,29-06-2024 13:31:40,0.295s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP02 - Login,Chrome 126.0.0.0,,,29-06-2024 13:31:40,29-06-2024 13:32:46,1m - 6.815s,PASSED
"click(findTestObject(""Login page/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 13:31:40,29-06-2024 13:31:40,0.642s,PASSED
"verifyElementText(findTestObject(""Login menu check/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,29-06-2024 13:31:40,29-06-2024 13:31:41,0.457s,PASSED
"setText(findTestObject(""Login page/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,29-06-2024 13:31:41,29-06-2024 13:32:44,1m - 3.266s,PASSED
"setText(findTestObject(""Login page/Page_CURA Healthcare Service/input_Password_password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,29-06-2024 13:32:44,29-06-2024 13:32:45,0.835s,PASSED
"click(findTestObject(""Login page/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 13:32:45,29-06-2024 13:32:46,1.602s,PASSED
,,,,,,,
Test Cases/TC13 - Logout via profile menu,Chrome 126.0.0.0,,,29-06-2024 13:32:51,29-06-2024 13:32:52,1.187s,FAILED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""), STOP_ON_FAILURE)",Chrome 126.0.0.0,,,29-06-2024 13:32:51,29-06-2024 13:32:51,0.356s,PASSED
"click(findTestObject(""Log out/Page_CURA Healthcare Service/a_Profile""))",Chrome 126.0.0.0,,,29-06-2024 13:32:51,29-06-2024 13:32:52,0.373s,PASSED
"click(findTestObject(""Log out/Page_CURA Healthcare Service/a_Logout""))",Chrome 126.0.0.0,,,29-06-2024 13:32:52,29-06-2024 13:32:52,0.441s,FAILED
,,,,,,,
Test Cases/Test Case Properties/TCP03 - Logout,Chrome 126.0.0.0,,,29-06-2024 13:33:08,29-06-2024 13:33:09,1.074s,FAILED
"verifyElementText(findTestObject(""Appointment/Page_CURA Healthcare Service/h2_Make Appointment""), ""Make Appointment"")",Chrome 126.0.0.0,,,29-06-2024 13:33:08,29-06-2024 13:33:09,1.053s,FAILED
