Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS01 - Verify CURA page,Chrome 126.0.0.0,,,01-07-2024 11:18:31,01-07-2024 11:19:00,28.573s,PASSED
,,,,,,,
Test Cases/TC01 - Verify homepage of CURA,Chrome 126.0.0.0,,,01-07-2024 11:18:32,01-07-2024 11:18:43,11.163s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,01-07-2024 11:18:32,01-07-2024 11:18:34,1.989s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,01-07-2024 11:18:34,01-07-2024 11:18:37,3.041s,PASSED
"takeScreenshotAsCheckpoint(""CURA Homepage"")",Chrome 126.0.0.0,,,01-07-2024 11:18:37,01-07-2024 11:18:38,1.342s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,01-07-2024 11:18:38,01-07-2024 11:18:39,0.453s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/h3_We Care About Your Health""), ""We Care About Your Health"")",Chrome 126.0.0.0,,,01-07-2024 11:18:39,01-07-2024 11:18:39,0.344s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/strong_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,01-07-2024 11:18:39,01-07-2024 11:18:40,0.378s,PASSED
"ExpectedValue = ""Atlanta 550 Pharr Road NE Suite 525
Atlanta, GA 30305""",Chrome 126.0.0.0,,,01-07-2024 11:18:40,01-07-2024 11:18:40,0.000s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/p_Atlanta 550 Pharr Road NE Suite 525Atlant_8f4c85""), ExpectedValue)",Chrome 126.0.0.0,,,01-07-2024 11:18:40,01-07-2024 11:18:40,0.364s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/li_(678) 813-1KMS""), ""(678) 813-1KMS"")",Chrome 126.0.0.0,,,01-07-2024 11:18:40,01-07-2024 11:18:40,0.352s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/li_infokatalon.com""), ""info@katalon.com"")",Chrome 126.0.0.0,,,01-07-2024 11:18:40,01-07-2024 11:18:41,0.343s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-facebook fa-fw fa-3x""))",Chrome 126.0.0.0,,,01-07-2024 11:18:41,01-07-2024 11:18:41,0.392s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-twitter fa-fw fa-3x""))",Chrome 126.0.0.0,,,01-07-2024 11:18:41,01-07-2024 11:18:41,0.351s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-dribbble fa-fw fa-3x""))",Chrome 126.0.0.0,,,01-07-2024 11:18:41,01-07-2024 11:18:42,0.351s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/p_Copyright  CURA Healthcare Service 2024""), ""Copyright © CURA Healthcare Service 2024"")",Chrome 126.0.0.0,,,01-07-2024 11:18:42,01-07-2024 11:18:42,0.335s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,01-07-2024 11:18:42,01-07-2024 11:18:42,0.367s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,01-07-2024 11:18:42,01-07-2024 11:18:43,0.404s,PASSED
,,,,,,,
Test Cases/TC09 - CURA menu check,Chrome 126.0.0.0,,,01-07-2024 11:18:43,01-07-2024 11:19:00,17.025s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,01-07-2024 11:18:43,01-07-2024 11:18:44,0.850s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,01-07-2024 11:18:44,01-07-2024 11:18:47,2.731s,PASSED
"verifyElementClickable(findTestObject(""CURA menu/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,01-07-2024 11:18:47,01-07-2024 11:18:47,0.386s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,01-07-2024 11:18:47,01-07-2024 11:18:47,0.448s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/a_Home""))",Chrome 126.0.0.0,,,01-07-2024 11:18:47,01-07-2024 11:18:48,0.695s,PASSED
"verifyElementText(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,01-07-2024 11:18:48,01-07-2024 11:18:49,0.527s,PASSED
"verifyElementClickable(findTestObject(""CURA menu/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,01-07-2024 11:18:49,01-07-2024 11:18:49,0.332s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,01-07-2024 11:18:49,01-07-2024 11:18:49,0.374s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/a_Login""))",Chrome 126.0.0.0,,,01-07-2024 11:18:49,01-07-2024 11:18:50,0.903s,PASSED
"verifyElementText(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,01-07-2024 11:18:50,01-07-2024 11:18:51,0.447s,PASSED
"setText(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,01-07-2024 11:18:51,01-07-2024 11:18:52,0.815s,PASSED
"setEncryptedText(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,01-07-2024 11:18:52,01-07-2024 11:18:52,0.495s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,01-07-2024 11:18:52,01-07-2024 11:18:53,1.106s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,01-07-2024 11:18:53,01-07-2024 11:18:54,0.493s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/a_Home""))",Chrome 126.0.0.0,,,01-07-2024 11:18:54,01-07-2024 11:18:54,0.627s,PASSED
"verifyElementText(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,01-07-2024 11:18:54,01-07-2024 11:18:55,0.324s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,01-07-2024 11:18:55,01-07-2024 11:18:55,0.300s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/a_History""))",Chrome 126.0.0.0,,,01-07-2024 11:18:55,01-07-2024 11:18:56,0.714s,PASSED
"verifyElementText(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/h2_History""), ""History"")",Chrome 126.0.0.0,,,01-07-2024 11:18:56,01-07-2024 11:18:56,0.470s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,01-07-2024 11:18:56,01-07-2024 11:18:56,0.300s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/a_Profile""))",Chrome 126.0.0.0,,,01-07-2024 11:18:56,01-07-2024 11:18:57,0.698s,PASSED
"verifyElementText(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/h2_Profile""), ""Profile"")",Chrome 126.0.0.0,,,01-07-2024 11:18:57,01-07-2024 11:18:58,0.466s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,01-07-2024 11:18:58,01-07-2024 11:18:58,0.372s,PASSED
"click(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/a_Logout""))",Chrome 126.0.0.0,,,01-07-2024 11:18:58,01-07-2024 11:18:59,0.989s,PASSED
"verifyElementText(findTestObject(""Object Repository/CURA menu/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,01-07-2024 11:18:59,01-07-2024 11:18:59,0.394s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,01-07-2024 11:18:59,01-07-2024 11:19:00,0.598s,PASSED
