Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS12 - Hongkong appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 09:15:23,03-07-2024 09:16:06,42.659s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP01 - Open browser,Chrome 126.0.0.0,,,03-07-2024 09:15:23,03-07-2024 09:15:28,4.571s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,03-07-2024 09:15:24,03-07-2024 09:15:25,1.544s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,03-07-2024 09:15:25,03-07-2024 09:15:28,2.702s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP02 - Login,Chrome 126.0.0.0,,,03-07-2024 09:15:28,03-07-2024 09:15:32,4.091s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,03-07-2024 09:15:28,03-07-2024 09:15:29,0.878s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Login Text""), ""Login"")",Chrome 126.0.0.0,,,03-07-2024 09:15:29,03-07-2024 09:15:29,0.459s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), ""John Doe"")",Chrome 126.0.0.0,,,03-07-2024 09:15:29,03-07-2024 09:15:30,0.886s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,03-07-2024 09:15:30,03-07-2024 09:15:31,0.829s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,03-07-2024 09:15:31,03-07-2024 09:15:32,0.935s,PASSED
,,,,,,,
Test Cases/TC20 - Hongkong Appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 09:15:32,03-07-2024 09:15:39,7.278s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",Chrome 126.0.0.0,,,03-07-2024 09:15:32,03-07-2024 09:15:33,1.075s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,03-07-2024 09:15:33,03-07-2024 09:15:34,0.433s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Medicare""))",Chrome 126.0.0.0,,,03-07-2024 09:15:34,03-07-2024 09:15:34,0.382s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Chrome 126.0.0.0,,,03-07-2024 09:15:34,03-07-2024 09:15:35,0.786s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitDateBook)",Chrome 126.0.0.0,,,03-07-2024 09:15:35,03-07-2024 09:15:36,1.447s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), commentBook)",Chrome 126.0.0.0,,,03-07-2024 09:15:36,03-07-2024 09:15:37,0.882s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,03-07-2024 09:15:37,03-07-2024 09:15:38,0.641s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,03-07-2024 09:15:38,03-07-2024 09:15:38,0.410s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Chrome 126.0.0.0,,,03-07-2024 09:15:38,03-07-2024 09:15:39,0.702s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,03-07-2024 09:15:39,03-07-2024 09:15:39,0.358s,PASSED
,,,,,,,
Test Cases/TC20 - Hongkong Appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 09:15:39,03-07-2024 09:15:47,7.621s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",Chrome 126.0.0.0,,,03-07-2024 09:15:39,03-07-2024 09:15:41,1.373s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,03-07-2024 09:15:41,03-07-2024 09:15:41,0.348s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Medicare""))",Chrome 126.0.0.0,,,03-07-2024 09:15:41,03-07-2024 09:15:41,0.394s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Chrome 126.0.0.0,,,03-07-2024 09:15:41,03-07-2024 09:15:42,0.687s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitDateBook)",Chrome 126.0.0.0,,,03-07-2024 09:15:42,03-07-2024 09:15:44,1.597s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), commentBook)",Chrome 126.0.0.0,,,03-07-2024 09:15:44,03-07-2024 09:15:45,0.953s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,03-07-2024 09:15:45,03-07-2024 09:15:45,0.654s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,03-07-2024 09:15:45,03-07-2024 09:15:46,0.491s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Chrome 126.0.0.0,,,03-07-2024 09:15:46,03-07-2024 09:15:47,0.702s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,03-07-2024 09:15:47,03-07-2024 09:15:47,0.382s,PASSED
,,,,,,,
Test Cases/TC20 - Hongkong Appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 09:15:47,03-07-2024 09:15:55,8.114s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",Chrome 126.0.0.0,,,03-07-2024 09:15:47,03-07-2024 09:15:48,1.382s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,03-07-2024 09:15:48,03-07-2024 09:15:49,0.419s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Medicare""))",Chrome 126.0.0.0,,,03-07-2024 09:15:49,03-07-2024 09:15:49,0.414s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Chrome 126.0.0.0,,,03-07-2024 09:15:49,03-07-2024 09:15:50,0.742s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitDateBook)",Chrome 126.0.0.0,,,03-07-2024 09:15:50,03-07-2024 09:15:52,1.613s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), commentBook)",Chrome 126.0.0.0,,,03-07-2024 09:15:52,03-07-2024 09:15:53,1.052s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,03-07-2024 09:15:53,03-07-2024 09:15:53,0.771s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,03-07-2024 09:15:53,03-07-2024 09:15:54,0.497s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Chrome 126.0.0.0,,,03-07-2024 09:15:54,03-07-2024 09:15:55,0.817s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,03-07-2024 09:15:55,03-07-2024 09:15:55,0.347s,PASSED
,,,,,,,
Test Cases/TC20 - Hongkong Appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 09:15:55,03-07-2024 09:16:03,7.704s,PASSED
