Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS02 - Appointment check,Chrome 126.0.0.0,,,29-06-2024 12:44:15,29-06-2024 12:45:19,1m - 4.523s,PASSED
,,,,,,,
Test Cases/TC01 - Verify Home Page of CURA,Chrome 126.0.0.0,,,29-06-2024 12:44:15,29-06-2024 12:44:26,10.915s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,29-06-2024 12:44:16,29-06-2024 12:44:18,2.005s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,29-06-2024 12:44:18,29-06-2024 12:44:21,2.846s,PASSED
"takeScreenshotAsCheckpoint(""CURA Homepage"")",Chrome 126.0.0.0,,,29-06-2024 12:44:21,29-06-2024 12:44:22,1.167s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,29-06-2024 12:44:22,29-06-2024 12:44:22,0.404s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/h3_We Care About Your Health""), ""We Care About Your Health"")",Chrome 126.0.0.0,,,29-06-2024 12:44:22,29-06-2024 12:44:22,0.315s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/strong_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,29-06-2024 12:44:22,29-06-2024 12:44:23,0.350s,PASSED
"ExpectedValue = ""Atlanta 550 Pharr Road NE Suite 525
Atlanta, GA 30305""",Chrome 126.0.0.0,,,29-06-2024 12:44:23,29-06-2024 12:44:23,0.002s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/p_Atlanta 550 Pharr Road NE Suite 525Atlant_8f4c85""), ExpectedValue)",Chrome 126.0.0.0,,,29-06-2024 12:44:23,29-06-2024 12:44:23,0.337s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/li_(678) 813-1KMS""), ""(678) 813-1KMS"")",Chrome 126.0.0.0,,,29-06-2024 12:44:23,29-06-2024 12:44:23,0.345s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/li_infokatalon.com""), ""info@katalon.com"")",Chrome 126.0.0.0,,,29-06-2024 12:44:23,29-06-2024 12:44:24,0.328s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-facebook fa-fw fa-3x""))",Chrome 126.0.0.0,,,29-06-2024 12:44:24,29-06-2024 12:44:24,0.361s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-twitter fa-fw fa-3x""))",Chrome 126.0.0.0,,,29-06-2024 12:44:24,29-06-2024 12:44:24,0.344s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-dribbble fa-fw fa-3x""))",Chrome 126.0.0.0,,,29-06-2024 12:44:24,29-06-2024 12:44:25,0.354s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/p_Copyright  CURA Healthcare Service 2024""), ""Copyright © CURA Healthcare Service 2024"")",Chrome 126.0.0.0,,,29-06-2024 12:44:25,29-06-2024 12:44:25,0.352s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 12:44:25,29-06-2024 12:44:26,0.351s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,29-06-2024 12:44:26,29-06-2024 12:44:26,0.363s,PASSED
,,,,,,,
Test Cases/TC05 - Appointment Tokyo,Chrome 126.0.0.0,,,29-06-2024 12:44:26,29-06-2024 12:44:45,18.579s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,29-06-2024 12:44:26,29-06-2024 12:44:27,0.748s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,29-06-2024 12:44:27,29-06-2024 12:44:29,2.692s,PASSED
"click(findTestObject(""Object Repository/Appointment Tokyo/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 12:44:29,29-06-2024 12:44:30,0.863s,PASSED
"setText(findTestObject(""Object Repository/Appointment Tokyo/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,29-06-2024 12:44:30,29-06-2024 12:44:31,1.037s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Appointment Tokyo/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,29-06-2024 12:44:31,29-06-2024 12:44:32,0.552s,PASSED
"click(findTestObject(""Object Repository/Appointment Tokyo/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 12:44:32,29-06-2024 12:44:33,0.985s,PASSED
"selectOptionByValue(findTestObject(""Object Repository/Appointment Tokyo/Page_CURA Healthcare Service/select_Tokyo CURA Healthcare Center        _5b4107""), ""Hongkong CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,29-06-2024 12:44:33,29-06-2024 12:44:34,1.233s,PASSED
