Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
DTS03 - Script using StudioAssist,Chrome 126.0.0.0,,,04-07-2024 12:01:25,04-07-2024 12:01:43,18.518s,ERROR
,,,,,,,
Test Cases/TC21 - Login using StudioAssist,Chrome 126.0.0.0,,StudioAssist,04-07-2024 12:01:25,04-07-2024 12:01:35,9.569s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,04-07-2024 12:01:26,04-07-2024 12:01:27,1.733s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,04-07-2024 12:01:27,04-07-2024 12:01:30,2.926s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 12:01:30,04-07-2024 12:01:31,1.162s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), username)",Chrome 126.0.0.0,,,04-07-2024 12:01:31,04-07-2024 12:01:32,0.975s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), password)",Chrome 126.0.0.0,,,04-07-2024 12:01:32,04-07-2024 12:01:33,0.811s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,04-07-2024 12:01:33,04-07-2024 12:01:34,1.083s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Make Appointment Text""), ""Make Appointment"")",Chrome 126.0.0.0,,,04-07-2024 12:01:34,04-07-2024 12:01:35,0.455s,PASSED
,,,,,,,
Test Cases/TC22 - Hongkong appointment using StudioAssist,Chrome 126.0.0.0,,StudioAssist,04-07-2024 12:01:35,04-07-2024 12:01:42,6.887s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Make Appointment Text""), ""Make Appointment"")",Chrome 126.0.0.0,,,04-07-2024 12:01:35,04-07-2024 12:01:35,0.371s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), ""Hongkong CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,04-07-2024 12:01:35,04-07-2024 12:01:36,1.147s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,04-07-2024 12:01:36,04-07-2024 12:01:37,0.383s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/None""))",Chrome 126.0.0.0,,,04-07-2024 12:01:37,04-07-2024 12:01:37,0.322s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), ""02/07/2025"")",Chrome 126.0.0.0,,,04-07-2024 12:01:37,04-07-2024 12:01:39,1.512s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), ""Meet dr. Alexandra Abraham"")",Chrome 126.0.0.0,,,04-07-2024 12:01:39,04-07-2024 12:01:39,0.915s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,04-07-2024 12:01:39,04-07-2024 12:01:40,0.746s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,04-07-2024 12:01:40,04-07-2024 12:01:41,0.309s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Chrome 126.0.0.0,,,04-07-2024 12:01:41,04-07-2024 12:01:41,0.692s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,04-07-2024 12:01:41,04-07-2024 12:01:42,0.339s,PASSED
,,,,,,,
Test Cases/TC23 - Seoul appointment using StudioAssist,Chrome 126.0.0.0,,StudioAssist,04-07-2024 12:01:42,04-07-2024 12:01:43,1.553s,ERROR
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), ""Seoul CURA Healthcare Center"", true)",Chrome 126.0.0.0,,,04-07-2024 12:01:42,04-07-2024 12:01:43,1.315s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""), 10)",Chrome 126.0.0.0,,,04-07-2024 12:01:43,04-07-2024 12:01:43,0.043s,ERROR
