Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS11 - Tokyo appointment using data driven,Edge Chromium 126,,,02-07-2024 17:45:55,02-07-2024 17:52:22,6m - 27.505s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP01 - Open browser,Edge Chromium 126,,,02-07-2024 17:45:55,02-07-2024 17:51:46,5m - 50.601s,PASSED
"openBrowser("""")",Edge Chromium 126,,,02-07-2024 17:45:56,02-07-2024 17:51:43,5m - 47.529s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Edge Chromium 126,,,02-07-2024 17:51:43,02-07-2024 17:51:46,2.778s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP02 - Login,Edge Chromium 126,,,02-07-2024 17:51:46,02-07-2024 17:51:50,4.034s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Edge Chromium 126,,,02-07-2024 17:51:46,02-07-2024 17:51:47,0.960s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Login Text""), ""Login"")",Edge Chromium 126,,,02-07-2024 17:51:47,02-07-2024 17:51:47,0.448s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), ""John Doe"")",Edge Chromium 126,,,02-07-2024 17:51:47,02-07-2024 17:51:48,0.778s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), ""ThisIsNotAPassword"")",Edge Chromium 126,,,02-07-2024 17:51:48,02-07-2024 17:51:49,0.828s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Edge Chromium 126,,,02-07-2024 17:51:49,02-07-2024 17:51:50,0.884s,PASSED
,,,,,,,
Test Cases/TC19 - Tokyo Appointment using data driven,Edge Chromium 126,,,02-07-2024 17:51:50,02-07-2024 17:51:57,7.384s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",Edge Chromium 126,,,02-07-2024 17:51:50,02-07-2024 17:51:51,0.898s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Edge Chromium 126,,,02-07-2024 17:51:51,02-07-2024 17:51:51,0.372s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/None""))",Edge Chromium 126,,,02-07-2024 17:51:51,02-07-2024 17:51:52,0.400s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Edge Chromium 126,,,02-07-2024 17:51:52,02-07-2024 17:51:52,0.722s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitDateBook)",Edge Chromium 126,,,02-07-2024 17:51:52,02-07-2024 17:51:54,1.597s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), commentBook)",Edge Chromium 126,,,02-07-2024 17:51:54,02-07-2024 17:51:55,1.006s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Edge Chromium 126,,,02-07-2024 17:51:55,02-07-2024 17:51:56,0.809s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Edge Chromium 126,,,02-07-2024 17:51:56,02-07-2024 17:51:56,0.395s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Edge Chromium 126,,,02-07-2024 17:51:56,02-07-2024 17:51:57,0.715s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Edge Chromium 126,,,02-07-2024 17:51:57,02-07-2024 17:51:57,0.368s,PASSED
,,,,,,,
Test Cases/TC19 - Tokyo Appointment using data driven,Edge Chromium 126,,,02-07-2024 17:51:57,02-07-2024 17:52:05,7.427s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",Edge Chromium 126,,,02-07-2024 17:51:57,02-07-2024 17:51:59,1.382s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Edge Chromium 126,,,02-07-2024 17:51:59,02-07-2024 17:51:59,0.387s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/None""))",Edge Chromium 126,,,02-07-2024 17:51:59,02-07-2024 17:52:00,0.380s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Edge Chromium 126,,,02-07-2024 17:52:00,02-07-2024 17:52:00,0.689s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitDateBook)",Edge Chromium 126,,,02-07-2024 17:52:00,02-07-2024 17:52:02,1.365s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), commentBook)",Edge Chromium 126,,,02-07-2024 17:52:02,02-07-2024 17:52:03,0.951s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Edge Chromium 126,,,02-07-2024 17:52:03,02-07-2024 17:52:03,0.701s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Edge Chromium 126,,,02-07-2024 17:52:03,02-07-2024 17:52:04,0.363s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Edge Chromium 126,,,02-07-2024 17:52:04,02-07-2024 17:52:04,0.814s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Edge Chromium 126,,,02-07-2024 17:52:04,02-07-2024 17:52:05,0.358s,PASSED
,,,,,,,
Test Cases/TC19 - Tokyo Appointment using data driven,Edge Chromium 126,,,02-07-2024 17:52:05,02-07-2024 17:52:13,7.706s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",Edge Chromium 126,,,02-07-2024 17:52:05,02-07-2024 17:52:06,1.344s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Edge Chromium 126,,,02-07-2024 17:52:06,02-07-2024 17:52:07,0.362s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/None""))",Edge Chromium 126,,,02-07-2024 17:52:07,02-07-2024 17:52:07,0.369s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Edge Chromium 126,,,02-07-2024 17:52:07,02-07-2024 17:52:08,0.673s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitDateBook)",Edge Chromium 126,,,02-07-2024 17:52:08,02-07-2024 17:52:09,1.536s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), commentBook)",Edge Chromium 126,,,02-07-2024 17:52:09,02-07-2024 17:52:10,0.973s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Edge Chromium 126,,,02-07-2024 17:52:10,02-07-2024 17:52:11,0.742s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Edge Chromium 126,,,02-07-2024 17:52:11,02-07-2024 17:52:11,0.574s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Edge Chromium 126,,,02-07-2024 17:52:11,02-07-2024 17:52:12,0.760s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Edge Chromium 126,,,02-07-2024 17:52:12,02-07-2024 17:52:13,0.357s,PASSED
,,,,,,,
Test Cases/TC19 - Tokyo Appointment using data driven,Edge Chromium 126,,,02-07-2024 17:52:13,02-07-2024 17:52:20,7.449s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",Edge Chromium 126,,,02-07-2024 17:52:13,02-07-2024 17:52:14,1.356s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Edge Chromium 126,,,02-07-2024 17:52:14,02-07-2024 17:52:14,0.363s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/None""))",Edge Chromium 126,,,02-07-2024 17:52:14,02-07-2024 17:52:15,0.413s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Edge Chromium 126,,,02-07-2024 17:52:15,02-07-2024 17:52:15,0.640s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitDateBook)",Edge Chromium 126,,,02-07-2024 17:52:15,02-07-2024 17:52:17,1.475s,PASSED
