Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS01 - Login variation,Chrome 126.0.0.0,,,29-06-2024 13:26:04,29-06-2024 13:28:10,2m - 6.210s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP01 - Open Browser,Chrome 126.0.0.0,,,29-06-2024 13:26:04,29-06-2024 13:26:08,4.486s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,29-06-2024 13:26:04,29-06-2024 13:26:06,1.506s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,29-06-2024 13:26:06,29-06-2024 13:26:08,2.752s,PASSED
,,,,,,,
Test Cases/TC05 - Login in another way,Chrome 126.0.0.0,,,29-06-2024 13:26:08,29-06-2024 13:26:16,7.524s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,29-06-2024 13:26:08,29-06-2024 13:26:09,0.439s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 13:26:09,29-06-2024 13:26:10,0.950s,PASSED
"takeScreenshotAsCheckpoint(""Login page"")",Chrome 126.0.0.0,,,29-06-2024 13:26:10,29-06-2024 13:26:11,0.820s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,29-06-2024 13:26:11,29-06-2024 13:26:11,0.319s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,29-06-2024 13:26:11,29-06-2024 13:26:11,0.418s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_Login""))",Chrome 126.0.0.0,,,29-06-2024 13:26:11,29-06-2024 13:26:12,0.393s,PASSED
"takeScreenshotAsCheckpoint(""Login page"")",Chrome 126.0.0.0,,,29-06-2024 13:26:12,29-06-2024 13:26:12,0.590s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,29-06-2024 13:26:12,29-06-2024 13:26:13,0.377s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,29-06-2024 13:26:13,29-06-2024 13:26:13,0.424s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_Home""))",Chrome 126.0.0.0,,,29-06-2024 13:26:13,29-06-2024 13:26:14,0.727s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,29-06-2024 13:26:14,29-06-2024 13:26:14,0.358s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,29-06-2024 13:26:14,29-06-2024 13:26:15,0.378s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_Login""))",Chrome 126.0.0.0,,,29-06-2024 13:26:15,29-06-2024 13:26:15,0.724s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,29-06-2024 13:26:15,29-06-2024 13:26:16,0.440s,PASSED
,,,,,,,
Test Cases/TC04 - Login wrong password,Chrome 126.0.0.0,,,29-06-2024 13:26:16,29-06-2024 13:26:20,4.609s,PASSED
"click(findTestObject(""Failed Login/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 13:26:16,29-06-2024 13:26:16,0.309s,PASSED
"userName = getAttribute(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""username"")",Chrome 126.0.0.0,,,29-06-2024 13:26:16,29-06-2024 13:26:17,0.501s,PASSED
"passWord = getAttribute(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Password_password""), ""password"")",Chrome 126.0.0.0,,,29-06-2024 13:26:17,29-06-2024 13:26:17,0.327s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 13:26:17,29-06-2024 13:26:17,0.303s,PASSED
"setText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), "" John Doe"")",Chrome 126.0.0.0,,,29-06-2024 13:26:17,29-06-2024 13:26:18,0.822s,PASSED
"setText(findTestObject(""Login page/Page_CURA Healthcare Service/input_Password_password""), ""This"")",Chrome 126.0.0.0,,,29-06-2024 13:26:18,29-06-2024 13:26:19,0.785s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,29-06-2024 13:26:19,29-06-2024 13:26:20,0.972s,PASSED
