Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS08 - Hongkong appointment using variable,Chrome 126.0.0.0,,,02-07-2024 18:11:12,02-07-2024 18:11:50,37.714s,FAILED
,,,,,,,
Test Cases/TC15 - Login using variable,Chrome 126.0.0.0,,,02-07-2024 18:11:13,02-07-2024 18:11:21,8.714s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,02-07-2024 18:11:13,02-07-2024 18:11:15,1.659s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,02-07-2024 18:11:15,02-07-2024 18:11:16,1.144s,PASSED
"loginParameter = ""varibleLogin""",Chrome 126.0.0.0,,,02-07-2024 18:11:16,02-07-2024 18:11:16,0.002s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,02-07-2024 18:11:16,02-07-2024 18:11:18,2.631s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), Username)",Chrome 126.0.0.0,,,02-07-2024 18:11:18,02-07-2024 18:11:19,1.039s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), Password)",Chrome 126.0.0.0,,,02-07-2024 18:11:19,02-07-2024 18:11:20,0.816s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,02-07-2024 18:11:20,02-07-2024 18:11:21,1.102s,PASSED
,,,,,,,
Test Cases/TC16 - Appointment Hongkong using variable,Chrome 126.0.0.0,,,02-07-2024 18:11:21,02-07-2024 18:11:27,5.647s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), ""Hongkong CURA Healthcare Center"", true, CONTINUE_ON_FAILURE)",Chrome 126.0.0.0,,,02-07-2024 18:11:21,02-07-2024 18:11:22,1.028s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,02-07-2024 18:11:22,02-07-2024 18:11:23,0.372s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Medicaid""))",Chrome 126.0.0.0,,,02-07-2024 18:11:23,02-07-2024 18:11:23,0.350s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Chrome 126.0.0.0,,,02-07-2024 18:11:23,02-07-2024 18:11:24,0.669s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), ""18/07/2024"")",Chrome 126.0.0.0,,,02-07-2024 18:11:24,02-07-2024 18:11:25,1.484s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), Comment4)",Chrome 126.0.0.0,,,02-07-2024 18:11:25,02-07-2024 18:11:26,0.886s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,02-07-2024 18:11:26,02-07-2024 18:11:27,0.705s,PASSED
,,,,,,,
Test Cases/TC12 - Logout via button toggle,Chrome 126.0.0.0,,,02-07-2024 18:11:49,02-07-2024 18:11:50,1.045s,FAILED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""), STOP_ON_FAILURE)",Chrome 126.0.0.0,,,02-07-2024 18:11:49,02-07-2024 18:11:50,1.030s,FAILED
