Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS11 - Tokyo appointment using data driven,Chrome 126.0.0.0,,,02-07-2024 17:36:19,02-07-2024 17:37:02,43.508s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP01 - Open browser,Chrome 126.0.0.0,,,02-07-2024 17:36:19,02-07-2024 17:36:22,3.305s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,02-07-2024 17:36:19,02-07-2024 17:36:21,1.721s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,02-07-2024 17:36:21,02-07-2024 17:36:22,1.302s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP02 - Login,Chrome 126.0.0.0,,,02-07-2024 17:36:22,02-07-2024 17:36:28,5.937s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,02-07-2024 17:36:23,02-07-2024 17:36:25,2.593s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Login Text""), ""Login"")",Chrome 126.0.0.0,,,02-07-2024 17:36:25,02-07-2024 17:36:26,0.488s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), ""John Doe"")",Chrome 126.0.0.0,,,02-07-2024 17:36:26,02-07-2024 17:36:27,0.929s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,02-07-2024 17:36:27,02-07-2024 17:36:27,0.753s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,02-07-2024 17:36:27,02-07-2024 17:36:28,1.065s,PASSED
,,,,,,,
Test Cases/TC19 - Tokyo Appointment using data driven,Chrome 126.0.0.0,,,02-07-2024 17:36:28,02-07-2024 17:36:36,7.688s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facilityBook, true, CONTINUE_ON_FAILURE)",Chrome 126.0.0.0,,,02-07-2024 17:36:29,02-07-2024 17:36:30,1.202s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,02-07-2024 17:36:30,02-07-2024 17:36:30,0.401s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Medicaid""))",Chrome 126.0.0.0,,,02-07-2024 17:36:30,02-07-2024 17:36:31,0.387s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Chrome 126.0.0.0,,,02-07-2024 17:36:31,02-07-2024 17:36:31,0.676s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitDateBook)",Chrome 126.0.0.0,,,02-07-2024 17:36:31,02-07-2024 17:36:33,1.623s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), commentBook)",Chrome 126.0.0.0,,,02-07-2024 17:36:33,02-07-2024 17:36:34,0.949s,PASSED
