Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS11 - Hongkong appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 11:04:46,03-07-2024 11:05:29,43.084s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP01 - Open browser,Chrome 126.0.0.0,,,03-07-2024 11:04:46,03-07-2024 11:04:51,4.674s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,03-07-2024 11:04:47,03-07-2024 11:04:48,1.570s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,03-07-2024 11:04:48,03-07-2024 11:04:51,2.737s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP02 - Login,Chrome 126.0.0.0,,,03-07-2024 11:04:51,03-07-2024 11:04:56,4.423s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,03-07-2024 11:04:51,03-07-2024 11:04:52,1.048s,PASSED
"verifyElementText(findTestObject(""2. CURA Test Object (Verify parameter)/Login Text""), ""Login"")",Chrome 126.0.0.0,,,03-07-2024 11:04:52,03-07-2024 11:04:53,0.475s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Username""), ""John Doe"")",Chrome 126.0.0.0,,,03-07-2024 11:04:53,03-07-2024 11:04:54,0.809s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Password""), ""ThisIsNotAPassword"")",Chrome 126.0.0.0,,,03-07-2024 11:04:54,03-07-2024 11:04:54,0.860s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Login Button""))",Chrome 126.0.0.0,,,03-07-2024 11:04:54,03-07-2024 11:04:56,1.026s,PASSED
,,,,,,,
Test Cases/TC19 - Hongkong Appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 11:04:56,03-07-2024 11:05:03,7.729s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facility, true)",Chrome 126.0.0.0,,,03-07-2024 11:04:56,03-07-2024 11:04:57,1.072s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,03-07-2024 11:04:57,03-07-2024 11:04:57,0.391s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/None""))",Chrome 126.0.0.0,,,03-07-2024 11:04:57,03-07-2024 11:04:58,0.401s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Chrome 126.0.0.0,,,03-07-2024 11:04:58,03-07-2024 11:04:58,0.721s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitdate)",Chrome 126.0.0.0,,,03-07-2024 11:04:58,03-07-2024 11:05:00,1.650s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), comment)",Chrome 126.0.0.0,,,03-07-2024 11:05:00,03-07-2024 11:05:01,0.928s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,03-07-2024 11:05:01,03-07-2024 11:05:02,0.702s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,03-07-2024 11:05:02,03-07-2024 11:05:02,0.679s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Chrome 126.0.0.0,,,03-07-2024 11:05:02,03-07-2024 11:05:03,0.704s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,03-07-2024 11:05:03,03-07-2024 11:05:03,0.356s,PASSED
,,,,,,,
Test Cases/TC19 - Hongkong Appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 11:05:03,03-07-2024 11:05:11,7.526s,PASSED
"selectOptionByValue(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Facility""), facility, true)",Chrome 126.0.0.0,,,03-07-2024 11:05:03,03-07-2024 11:05:05,1.319s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Apply for Hospital Readmission""))",Chrome 126.0.0.0,,,03-07-2024 11:05:05,03-07-2024 11:05:05,0.341s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/None""))",Chrome 126.0.0.0,,,03-07-2024 11:05:05,03-07-2024 11:05:05,0.364s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""))",Chrome 126.0.0.0,,,03-07-2024 11:05:05,03-07-2024 11:05:06,0.716s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Visit Date""), visitdate)",Chrome 126.0.0.0,,,03-07-2024 11:05:06,03-07-2024 11:05:08,1.631s,PASSED
"setText(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Comment""), comment)",Chrome 126.0.0.0,,,03-07-2024 11:05:08,03-07-2024 11:05:09,0.971s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Book Appointment""))",Chrome 126.0.0.0,,,03-07-2024 11:05:09,03-07-2024 11:05:09,0.650s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Menu""))",Chrome 126.0.0.0,,,03-07-2024 11:05:09,03-07-2024 11:05:10,0.460s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Home""))",Chrome 126.0.0.0,,,03-07-2024 11:05:10,03-07-2024 11:05:11,0.693s,PASSED
"click(findTestObject(""1. CURA Test Object (Click, Set, Dropdown)/Make Appointment""))",Chrome 126.0.0.0,,,03-07-2024 11:05:11,03-07-2024 11:05:11,0.331s,PASSED
,,,,,,,
Test Cases/TC19 - Hongkong Appointment using data driven,Chrome 126.0.0.0,,,03-07-2024 11:05:11,03-07-2024 11:05:19,7.708s,PASSED
