Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS03 - Logout variation,Chrome 126.0.0.0,,,29-06-2024 14:57:00,29-06-2024 14:57:48,47.830s,FAILED
,,,,,,,
Test Cases/Test Case Properties/TCP01 - Open browser,Chrome 126.0.0.0,,,29-06-2024 14:57:00,29-06-2024 14:57:05,4.290s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,29-06-2024 14:57:01,29-06-2024 14:57:02,1.324s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,29-06-2024 14:57:02,29-06-2024 14:57:05,2.610s,PASSED
,,,,,,,
Test Cases/Test Case Properties/TCP02 - Login,Chrome 126.0.0.0,,,29-06-2024 14:57:43,29-06-2024 14:57:44,1.046s,FAILED
"click(findTestObject(""Login page/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,29-06-2024 14:57:43,29-06-2024 14:57:44,1.035s,FAILED
,,,,,,,
Test Cases/TC13 - Logout via profile menu,Chrome 126.0.0.0,,,29-06-2024 14:57:47,29-06-2024 14:57:48,1.086s,FAILED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,29-06-2024 14:57:47,29-06-2024 14:57:48,1.065s,FAILED
