Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/li_(678) 813-1KMS""), ""(678) 813-1KMS"")",Chrome 126.0.0.0,,,28-06-2024 13:49:16,28-06-2024 13:49:16,0.340s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/li_infokatalon.com""), ""info@katalon.com"")",Chrome 126.0.0.0,,,28-06-2024 13:49:16,28-06-2024 13:49:16,0.350s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-facebook fa-fw fa-3x""))",Chrome 126.0.0.0,,,28-06-2024 13:49:16,28-06-2024 13:49:17,0.352s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-twitter fa-fw fa-3x""))",Chrome 126.0.0.0,,,28-06-2024 13:49:17,28-06-2024 13:49:17,0.362s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/i_infokatalon.com_fa fa-dribbble fa-fw fa-3x""))",Chrome 126.0.0.0,,,28-06-2024 13:49:17,28-06-2024 13:49:17,0.334s,PASSED
"verifyElementText(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/p_Copyright  CURA Healthcare Service 2024""), ""Copyright © CURA Healthcare Service 2024"")",Chrome 126.0.0.0,,,28-06-2024 13:49:17,28-06-2024 13:49:18,0.317s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Homepage of CURA/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,28-06-2024 13:49:18,28-06-2024 13:49:18,0.337s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,28-06-2024 13:49:18,28-06-2024 13:49:19,0.623s,PASSED
,,,,,,,
Test Cases/TC02 - Login normally,Chrome 126.0.0.0,,,28-06-2024 13:49:19,28-06-2024 13:51:06,1m - 47.771s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,28-06-2024 13:49:19,28-06-2024 13:49:20,0.847s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,28-06-2024 13:49:20,28-06-2024 13:49:22,2.586s,PASSED
delay(2),Chrome 126.0.0.0,,,28-06-2024 13:49:22,28-06-2024 13:49:24,2.019s,PASSED
takeFullPageScreenshot(),Chrome 126.0.0.0,,,28-06-2024 13:49:24,28-06-2024 13:49:25,1.182s,PASSED
"click(findTestObject(""Object Repository/Login page/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,28-06-2024 13:49:25,28-06-2024 13:49:26,0.784s,PASSED
"click(findTestObject(""Object Repository/Login page/Page_CURA Healthcare Service/input_Username_username""))",Chrome 126.0.0.0,,,28-06-2024 13:49:26,28-06-2024 13:49:58,31.751s,PASSED
"takeScreenshotAsCheckpoint(""Login page"")",Chrome 126.0.0.0,,,28-06-2024 13:49:58,28-06-2024 13:49:59,0.540s,PASSED
"setText(findTestObject(""Object Repository/Login page/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,28-06-2024 13:49:59,28-06-2024 13:51:02,1m - 3.189s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Login page/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,28-06-2024 13:51:02,28-06-2024 13:51:02,0.420s,PASSED
"click(findTestObject(""Object Repository/Login page/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:51:02,28-06-2024 13:51:04,1.555s,PASSED
delay(2),Chrome 126.0.0.0,,,28-06-2024 13:51:04,28-06-2024 13:51:06,2.015s,PASSED
"takeScreenshotAsCheckpoint(""Make appointment page"")",Chrome 126.0.0.0,,,28-06-2024 13:51:06,28-06-2024 13:51:06,0.491s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,28-06-2024 13:51:06,28-06-2024 13:51:06,0.276s,PASSED
,,,,,,,
Test Cases/TC10 - Login in another way,Chrome 126.0.0.0,,,28-06-2024 13:51:06,28-06-2024 13:51:17,10.765s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,28-06-2024 13:51:07,28-06-2024 13:51:08,1.062s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,28-06-2024 13:51:08,28-06-2024 13:51:10,2.617s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,28-06-2024 13:51:10,28-06-2024 13:51:11,0.329s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,28-06-2024 13:51:11,28-06-2024 13:51:11,0.825s,PASSED
"takeScreenshotAsCheckpoint(""Login page"")",Chrome 126.0.0.0,,,28-06-2024 13:51:11,28-06-2024 13:51:12,0.557s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,28-06-2024 13:51:12,28-06-2024 13:51:12,0.335s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,28-06-2024 13:51:12,28-06-2024 13:51:13,0.391s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:51:13,28-06-2024 13:51:13,0.453s,PASSED
"takeScreenshotAsCheckpoint(""Login page"")",Chrome 126.0.0.0,,,28-06-2024 13:51:13,28-06-2024 13:51:14,0.447s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,28-06-2024 13:51:14,28-06-2024 13:51:14,0.317s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,28-06-2024 13:51:14,28-06-2024 13:51:14,0.412s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_Home""))",Chrome 126.0.0.0,,,28-06-2024 13:51:14,28-06-2024 13:51:15,0.693s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,28-06-2024 13:51:15,28-06-2024 13:51:15,0.334s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,28-06-2024 13:51:15,28-06-2024 13:51:16,0.332s,PASSED
"click(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/a_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:51:16,28-06-2024 13:51:16,0.710s,PASSED
"verifyElementText(findTestObject(""Object Repository/Login menu check/Page_CURA Healthcare Service/h2_Login""), ""Login"")",Chrome 126.0.0.0,,,28-06-2024 13:51:16,28-06-2024 13:51:17,0.562s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,28-06-2024 13:51:17,28-06-2024 13:51:17,0.245s,PASSED
,,,,,,,
Test Cases/TC03 - Login Failed,Chrome 126.0.0.0,,,28-06-2024 13:51:17,28-06-2024 13:52:07,49.699s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,28-06-2024 13:51:17,28-06-2024 13:51:18,0.893s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,28-06-2024 13:51:18,28-06-2024 13:51:21,2.598s,PASSED
"click(findTestObject(""Failed Login/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,28-06-2024 13:51:21,28-06-2024 13:51:22,0.747s,PASSED
"userName = getAttribute(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""username"")",Chrome 126.0.0.0,,,28-06-2024 13:51:22,28-06-2024 13:51:22,0.440s,PASSED
"passWord = getAttribute(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Password_password""), ""password"")",Chrome 126.0.0.0,,,28-06-2024 13:51:22,28-06-2024 13:51:23,0.353s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,28-06-2024 13:51:23,28-06-2024 13:51:23,0.376s,PASSED
"setText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""John"")",Chrome 126.0.0.0,,,28-06-2024 13:51:23,28-06-2024 13:51:24,0.968s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:51:24,28-06-2024 13:51:25,0.913s,PASSED
"setText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,28-06-2024 13:51:25,28-06-2024 13:51:26,0.815s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:51:26,28-06-2024 13:51:27,0.974s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,28-06-2024 13:51:27,28-06-2024 13:51:27,0.594s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:51:27,28-06-2024 13:51:28,1.018s,PASSED
"setText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""John"")",Chrome 126.0.0.0,,,28-06-2024 13:51:28,28-06-2024 13:51:29,0.766s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,28-06-2024 13:51:29,28-06-2024 13:51:29,0.413s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:51:29,28-06-2024 13:51:30,0.881s,PASSED
"setText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,28-06-2024 13:51:30,28-06-2024 13:51:31,0.976s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Password_password""), ""MVM0NgHgraY="")",Chrome 126.0.0.0,,,28-06-2024 13:51:31,28-06-2024 13:51:32,0.438s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:51:32,28-06-2024 13:51:33,1.044s,PASSED
"setText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,28-06-2024 13:51:33,28-06-2024 13:51:34,0.947s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,28-06-2024 13:51:34,28-06-2024 13:51:34,0.427s,PASSED
"click(findTestObject(""Object Repository/Failed Login/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:51:34,28-06-2024 13:51:35,0.998s,PASSED
"if (userName == ""John Doe"" && passWord == ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,28-06-2024 13:51:35,28-06-2024 13:51:35,0.004s,PASSED
else,Chrome 126.0.0.0,,,28-06-2024 13:51:35,28-06-2024 13:52:07,31.544s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,28-06-2024 13:52:07,28-06-2024 13:52:07,0.371s,PASSED
,,,,,,,
Test Cases/TC08 - Logout,Chrome 126.0.0.0,,,28-06-2024 13:52:07,28-06-2024 13:52:28,21.410s,PASSED
"openBrowser("""")",Chrome 126.0.0.0,,,28-06-2024 13:52:07,28-06-2024 13:52:08,0.704s,PASSED
"navigateToUrl(""https://katalon-demo-cura.herokuapp.com/"")",Chrome 126.0.0.0,,,28-06-2024 13:52:08,28-06-2024 13:52:10,2.629s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,28-06-2024 13:52:10,28-06-2024 13:52:11,1.031s,PASSED
"setText(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,28-06-2024 13:52:11,28-06-2024 13:52:12,0.931s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,28-06-2024 13:52:12,28-06-2024 13:52:13,0.453s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:52:13,28-06-2024 13:52:14,0.933s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""), STOP_ON_FAILURE)",Chrome 126.0.0.0,,,28-06-2024 13:52:14,28-06-2024 13:52:14,0.363s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Logout""))",Chrome 126.0.0.0,,,28-06-2024 13:52:14,28-06-2024 13:52:15,0.999s,PASSED
"verifyElementText(findTestObject(""Homepage of CURA/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,28-06-2024 13:52:15,28-06-2024 13:52:15,0.336s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,28-06-2024 13:52:15,28-06-2024 13:52:16,0.354s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Make Appointment""))",Chrome 126.0.0.0,,,28-06-2024 13:52:16,28-06-2024 13:52:17,0.688s,PASSED
"setText(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,28-06-2024 13:52:17,28-06-2024 13:52:17,0.945s,PASSED
"setEncryptedText(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,28-06-2024 13:52:17,28-06-2024 13:52:18,0.412s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:52:18,28-06-2024 13:52:19,0.907s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,28-06-2024 13:52:19,28-06-2024 13:52:19,0.540s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Profile""))",Chrome 126.0.0.0,,,28-06-2024 13:52:19,28-06-2024 13:52:20,0.632s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Logout_1""))",Chrome 126.0.0.0,,,28-06-2024 13:52:20,28-06-2024 13:52:21,1.105s,PASSED
"verifyElementText(findTestObject(""Homepage of CURA/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,28-06-2024 13:52:21,28-06-2024 13:52:21,0.287s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/i_CURA Healthcare_fa fa-bars""))",Chrome 126.0.0.0,,,28-06-2024 13:52:21,28-06-2024 13:52:22,0.402s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:52:22,28-06-2024 13:52:22,0.700s,PASSED
"setText(findTestObject(""Log out/Page_CURA Healthcare Service/input_Username_username""), ""John Doe"")",Chrome 126.0.0.0,,,28-06-2024 13:52:22,28-06-2024 13:52:23,0.909s,PASSED
"setEncryptedText(findTestObject(""Log out/Page_CURA Healthcare Service/input_Password_password""), ""g3/DOGG74jC3Flrr3yH+3D/yKbOqqUNM"")",Chrome 126.0.0.0,,,28-06-2024 13:52:23,28-06-2024 13:52:24,0.426s,PASSED
"click(findTestObject(""Log out/Page_CURA Healthcare Service/button_Login""))",Chrome 126.0.0.0,,,28-06-2024 13:52:24,28-06-2024 13:52:25,0.969s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_CURA Healthcare_menu-toggle""))",Chrome 126.0.0.0,,,28-06-2024 13:52:25,28-06-2024 13:52:25,0.562s,PASSED
"click(findTestObject(""Object Repository/Log out/Page_CURA Healthcare Service/a_Logout""))",Chrome 126.0.0.0,,,28-06-2024 13:52:25,28-06-2024 13:52:26,0.892s,PASSED
"takeScreenshotAsCheckpoint(""CURA Homepage"")",Chrome 126.0.0.0,,,28-06-2024 13:52:26,28-06-2024 13:52:27,0.909s,PASSED
"verifyElementText(findTestObject(""Homepage of CURA/Page_CURA Healthcare Service/h1_CURA Healthcare Service""), ""CURA Healthcare Service"")",Chrome 126.0.0.0,,,28-06-2024 13:52:27,28-06-2024 13:52:27,0.323s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,28-06-2024 13:52:27,28-06-2024 13:52:28,0.955s,PASSED
